id,type,name,creator,starring,year,rating,time,genres,country,describle
81304899,movie,high & low the worst,guillermo del toro,"kazuma kawamura, jun shison, yuki yamada",2019,tv-14,125 min,action & adventure movies,japan,"the street fighters of oya high go up against the delinquent brawlers of housen academy in this action-packed “high & low,” “crows” and ""worst"" crossover."
81651403,movie,shock wave 2,guillermo del toro,"andy lau, sean lau, ni ni",2020,tv-14,120 min,"crime movies ,drama movies ,action & adventure movies",china,"after waking up with memory loss, a disgruntled former bomb disposal expert becomes a suspect in an attack as the truth about his past comes to light."
80226217,movie,shockwave tunnel,guillermo del toro,"andy lau, jiang wu, song jia",2017,tv-ma,118 min,"crime movies ,action & adventure movies",china,a deadly rivalry between a bomb-disposal expert and an explosive-crazed criminal threatens a busy traffic tunnel in hong kong.
80196353,movie,tracer,guillermo del toro,"truong ngoc anh, vinh thuy, thien nguyen",2016,tv-14,94 min,"crime movies ,martial arts movies ,action & adventure movies",vietnam,a cop with a lethal skill set runs afoul of a ruthless gang boss and ignites a war between well-armed factions on both sides of the law.
81642914,movie,578: magnum,guillermo del toro,"alexandre nguyen, le thanh thao, h'hen nie",2022,tv-ma,107 min,"drama movies ,action & adventure movies",vietnam,"when his daughter is kidnapped, an unassuming truck driver unleashes lethal skills from his past to take on the crime syndicate behind the abduction."
81513482,movie,arisaka,guillermo del toro,"maja salvador, mon confiado, arthur acuña",2020,tv-ma,95 min,action & adventure movies,philippines,a police officer must retrace the trail of the bataan death march in order to escape her captors — and exact her revenge.
80203776,movie,bitcoin heist,guillermo del toro,"kate nhung, huyme, petey majik nguyen",2016,tv-14,115 min,"crime movies ,action & adventure movies",vietnam,"a unconventional, efficient interpol special agent goes rogue and assembles a team of thieves to catch a shadowy hacker called ""the ghost."""
70299880,movie,the raid 2,guillermo del toro,"iko uwais, tio pakusadewo, arifin putra",2014,tv-ma,150 min,"crime movies ,martial arts movies ,action & adventure movies",indonesia,"this action-packed sequel finds rama working undercover as a prisoner to befriend uco, the son of a powerful new crime lord, bangun."
80148162,movie,the night comes for us,guillermo del toro,"joe taslim, iko uwais, asha kenyeri bermudez",2018,tv-ma,120 min,"crime movies ,martial arts movies ,action & adventure movies",indonesia,"after sparing a girl's life during a massacre, an elite triad assassin is targeted by an onslaught of murderous gangsters."
81504695,movie,the assistant,guillermo del toro,"iedil dzuhrie alaudin, hairul azreen, henley hii",2022,tv-ma,123 min,action & adventure movies,malaysia,"after losing his family during his incarceration, an innocent ex-convict seeks revenge with the help of an unhinged assistant."
81593636,movie,4 kings,guillermo del toro,"arak amornsupasiri, itkron pungkiatrassamee, poom rungsrithananon",2021,tv-ma,138 min,"drama movies ,action & adventure movies",thailand,"after his teenage daughter is gravely injured in a school fight, a single dad reminisces about gang warfare in his days as a student during the '90s."
81651405,movie,the foggy mountain,guillermo del toro,"peter pham, simon kook, thach kim long",2020,tv-ma,86 min,"sports movies ,martial arts movies ,action & adventure movies",vietnam,"torn from his quiet life, a martial artist returns to his mountain village to seek revenge against those responsible for his wife’s death."
81408885,movie,"sultan agung: throne, rebellion, and love",guillermo del toro,"ario bayu, marthino lio, adinia wirasti",2018,tv-14,159 min,"drama movies ,period pieces ,movies based on real life ,action & adventure movies ,social issue dramas",indonesia,"in the 17th century, sultan agung of mataram must navigate affairs of the heart and lead his people through upheaval in the indonesian archipelago."
80109145,movie,headshot,guillermo del toro,"iko uwais, chelsea islan, julie estelle",2016,tv-ma,118 min,"crime movies ,martial arts movies ,action & adventure movies",indonesia,"when a young man wakes from a coma, memories of brutal violence begin to surface, putting his life -- and that of his doctor -- in jeopardy."
81048780,movie,game changer,guillermo del toro,"pitawat pruksakit, isara kitnitchee, sim kyutae",2021,tv-14,101 min,action & adventure movies,thailand,"when the city's mafia boss dies, his four aides decide to keep his death a secret and continue to run his rackets — but deception is a dangerous game."
81380027,movie,juara,guillermo del toro,"bisma karisma, tora sudiro, cut mini theo",2016,tv-pg,101 min,"sports movies ,drama movies ,action & adventure movies",indonesia,"after an innocent crush leads to trouble, a teen who struggles with bullying realizes his martial arts talents with help from an unexpected mentor."
81644707,movie,circle line,guillermo del toro,"jesseca liu, andie chen, peter yu",2022,tv-14,79 min,"horror movies ,action & adventure movies",singapore,"after a subway train derails and crashes into an abandoned tunnel, several commuters must find their way home while a bigger danger lurks in the dark."
81285890,movie,tarung sarung,guillermo del toro,"panji zoni, yayan ruhian, maizura",2020,tv-pg,115 min,"drama movies ,martial arts movies ,action & adventure movies",indonesia,"wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business."
80236341,movie,maria,guillermo del toro,"cristine reyes, germaine de leon, kc montero",2019,tv-ma,89 min,"crime movies ,martial arts movies ,action & adventure movies",philippines,"an ex-assassin tries to leave her dark past behind until a power-hungry gang targets her and her family, forcing her to summon her killer instincts."
81243243,movie,wira,guillermo del toro,"hairul azreen, fify azmi, ismi melinda",2019,tv-14,108 min,"drama movies ,martial arts movies ,action & adventure movies",malaysia,"after a long stint in the army, an ex-lieutenant returns home and enters an underground mma match to take on a local mobster and protect his family."
81648737,movie,deleted,guillermo del toro,"zheng geping, vincent ng, fattah amin",2022,tv-14,85 min,"crime movies ,drama movies ,action & adventure movies",singapore,"fresh out of prison, an ex-convict must go undercover and work with authorities to rescue his abducted daughter."
81349124,movie,chennai 2 singapore,guillermo del toro,"gokul anand, anju kurian, anu kurian",2017,tv-14,122 min,"comedy movies ,action & adventure movies",singapore,"a fledgling filmmaker travels to singapore to secure financing for his debut feature, but madcap misadventures constantly throw his plans off course."
80013790,movie,rurouni kenshin: kyoto inferno,guillermo del toro,"takeru satoh, emi takei, yusuke iseya",2014,tv-14,138 min,"period pieces ,action & adventure movies",japan,warrior turned pacifist kenshin himura reluctantly takes on a vile assassin scheming to topple the meiji government with help from some hired killers.
81238549,movie,rise,guillermo del toro,"truong ngoc anh, kim ly, chi bao",2014,tv-14,92 min,"drama movies ,movies based on books ,action & adventure movies",vietnam,"from prison to posh living, a former street vendor rises up the ranks of a criminal empire but vengeance threatens to take her down."
81304894,movie,high & low the movie,guillermo del toro,"takanori iwata, akira, sho aoyagi",2016,tv-14,128 min,action & adventure movies,japan,the five rival gangs ruling the sword district unite to face off against a 500-member strong attack led by a legendary gang leader.
81304896,movie,high & low the movie 2 / end of sky,guillermo del toro,"takanori iwata, keiji kuroki, aoi nakamura",2017,tv-14,124 min,action & adventure movies,japan,"the peaceful truce in the sword district is violently disrupted by the intrusion of two brutal gangs, causing loyalties and rivalries to erupt."
81030202,movie,trivisa,guillermo del toro,"lam ka tung, richie ren, jordan chan",2016,tv-ma,97 min,"crime movies ,drama movies ,action & adventure movies",china,"against the backdrop of hong kong's handover from british rule, a trio of notorious criminals cross paths in a grand scheme that quickly derails."
70242535,movie,nightfall,guillermo del toro,"simon yam, nick cheung, shawn dou",2012,tv-ma,103 min,"crime movies ,action & adventure movies",china,"when a master concert pianist is found brutally murdered, detective george lam is tasked with ferreting out the killer."
80144152,movie,s storm,guillermo del toro,"louis koo, julian cheung, vic chou",2016,tv-ma,94 min,"crime movies ,action & adventure movies",china,anti-corruption investigator william luk must join forces with detective lau po-keung to bring down a crime syndicate involved in sports betting.
70309225,movie,that demon within,guillermo del toro,"daniel wu, nick cheung, shatina chen",2014,tv-ma,111 min,"crime movies ,action & adventure movies",china,a straight-arrow hong kong beat cop is haunted by dark visions after he saves a gangster's life and gets caught in a spiraling cycle of violence.
81259347,movie,a hard day,guillermo del toro,"dingdong dantes, john arcilla, al tantay",2021,tv-ma,116 min,action & adventure movies,philippines,"after a tragic car accident, a detective scrambles to cover his tracks amid his mother's funeral and threats from a blackmailer."
81058434,movie,freaks – you're one of us,guillermo del toro,"cornelia gröschel, tim oliver schultz, wotan wilke möhring",2020,tv-14,92 min,"sci-fi movies ,drama movies ,independent movies ,social issue dramas",germany,"tipped by a mysterious tramp, a meek fry cook discovers she has superpowers — and kindred spirits — and uncovers an unsavory, widespread conspiracy."
81438809,movie,major grom: plague doctor,guillermo del toro,"tikhon zhiznevskiy, lyubov aksyonova, alexei maklakov",2021,tv-14,138 min,action & adventure movies,russia,"when a masked vigilante’s killing spree throws a city into chaos, a renegade detective and his rookie partner are the only ones who can stop it."
